subject,class,scenario,timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
subject1,normal,1,1733143163485,5.15364,-3.06233,-3.72898,-0.11634,-0.11071,0.47236
subject1,normal,1,1733143163535,10.11618,-2.32577,-8.78149,-0.06305,-0.02788,0.44476
subject1,normal,1,1733143163587,8.97316,-1.91737,3.68120,0.04925,0.07353,0.24414
subject1,normal,1,1733143163641,5.96117,-3.00045,0.25075,0.06748,0.04686,0.09637
subject1,normal,1,1733143163687,0.71150,3.59717,3.10980,0.06243,0.01020,0.00739
subject1,normal,1,1733143163730,-1.10267,-0.81028,2.71364,0.04500,-0.00845,-0.02783
subject1,normal,1,1733143163780,1.60047,1.34113,0.70886,0.03922,-0.00239,-0.03732
subject1,normal,1,1733143163831,-2.00030,-0.92754,2.29251,0.04133,0.01225,-0.03836
subject1,normal,1,1733143163879,-1.13369,4.32511,-5.36552,0.03343,0.01258,-0.02416
subject1,normal,1,1733143163930,-2.63110,-0.65133,-3.20760,0.01905,0.00190,-0.00712
subject1,normal,1,1733143163981,3.26192,-6.42761,5.53633,0.04892,0.04613,-0.06841
subject1,normal,1,1733143164027,-2.73488,-0.68043,8.57561,0.08928,0.12190,-0.14890
subject1,normal,1,1733143164074,-0.68573,-3.74675,1.47197,0.10308,0.17207,-0.24398
subject1,normal,1,1733143164120,-2.27044,-1.80297,1.52643,0.11189,0.16980,-0.35493
subject1,normal,1,1733143164173,-3.30734,6.28084,20.74746,0.09005,0.10471,-0.44260
subject1,normal,1,1733143164221,0.76109,1.42082,9.20384,-0.02553,-0.06546,-0.29111
subject1,normal,1,1733143164273,-0.55065,-2.51627,-0.25584,-0.06700,-0.08455,-0.12161
subject1,normal,1,1733143164319,-0.87712,3.29513,1.83313,-0.03339,-0.04901,-0.03190
subject1,normal,1,1733143164377,-3.27644,-2.26618,-0.82220,0.00214,0.00961,0.00732
subject1,normal,1,1733143164421,-3.65724,-1.76950,5.90172,0.00809,-0.00085,0.02193
subject1,normal,1,1733143164475,-5.15261,5.47092,9.92305,-0.03439,-0.09825,0.09780
subject1,normal,1,1733143164523,-11.14245,8.63097,-5.69974,-0.09834,-0.15936,0.17886
subject1,normal,1,1733143164570,1.57752,2.54948,-10.10760,-0.16306,-0.21506,0.33809
subject1,normal,1,1733143164621,11.76560,-5.97024,-7.87934,-0.14815,-0.15970,0.45075
subject1,normal,1,1733143164668,2.63570,-1.10443,-2.23853,-0.06668,-0.04498,0.41008
subject1,normal,1,1733143164722,-0.99372,-3.93863,-5.60345,0.00276,0.03421,0.30710
subject1,normal,1,1733143164768,1.17062,1.86733,6.80393,0.06719,0.07020,0.13967
subject1,normal,1,1733143164816,3.21502,-0.14934,9.50872,0.07329,0.03968,0.03293
subject1,normal,1,1733143164864,-0.84802,4.39415,6.41057,0.05141,-0.00818,-0.01734
subject1,normal,1,1733143164915,-0.46191,-1.24225,-10.70796,0.02021,-0.00364,-0.01557
subject1,normal,1,1733143164965,-5.51183,5.56287,-0.75232,0.03366,0.01840,-0.03536
subject1,normal,1,1733143165016,-4.71309,3.44326,0.54457,0.03317,0.01235,-0.02717
subject1,normal,1,1733143165065,0.36576,-2.13782,11.51080,0.03360,-0.01880,-0.01512
subject1,normal,1,1733143165115,-3.28981,3.44771,0.99786,0.02081,0.00371,-0.01564
subject1,normal,1,1733143165161,5.33029,-1.72707,5.68455,0.01290,-0.01580,-0.00264
subject1,normal,1,1733143165210,-7.20630,4.07012,-2.34515,-0.08448,-0.10281,0.10135
subject1,normal,1,1733143165258,11.06007,-5.33361,-5.37719,-0.12167,-0.15803,0.22726
subject1,normal,1,1733143165310,6.92059,-2.18036,-5.56316,-0.11865,-0.16360,0.30485
subject1,normal,1,1733143165354,15.92147,-2.33271,-8.20398,-0.09251,-0.17523,0.39190
subject1,normal,1,1733143165414,7.70744,-0.86418,-3.64860,-0.08816,-0.16066,0.42268
subject1,normal,1,1733143165460,-4.76844,-4.39031,-19.77379,-0.08428,-0.09202,0.42197
subject1,normal,1,1733143165510,16.28077,-5.34409,3.07226,0.02445,-0.01690,0.31702
subject1,normal,1,1733143165560,-2.39218,1.31075,-5.36808,0.07079,0.05949,0.15332
subject1,normal,1,1733143165607,-4.41223,7.11987,0.22538,0.07251,0.04046,0.07019
subject1,normal,1,1733143165670,-3.48539,0.64493,-2.70335,0.04155,0.02092,0.00435
subject1,normal,1,1733143165713,3.19144,-1.84868,1.28582,0.04683,-0.01107,-0.03589
subject1,normal,1,1733143165762,-2.28990,-4.58315,-1.89746,0.03532,0.00264,-0.02780
subject1,normal,1,1733143165815,1.65320,0.96633,3.00533,0.03243,-0.00483,-0.02692
subject1,normal,1,1733143165862,1.44316,3.06627,-1.48762,0.04751,0.00633,-0.02707
subject1,normal,1,1733143165912,-5.19742,-4.78374,-5.90219,0.01550,-0.01130,-0.01849
subject1,normal,1,1733143165963,-5.42776,8.14068,-9.81783,-0.05047,-0.11825,0.11428
subject1,normal,1,1733143166012,-3.92410,6.54491,-9.66762,-0.08232,-0.18989,0.21953
subject1,normal,1,1733143166058,-7.90712,5.54000,-8.98109,-0.09355,-0.19523,0.34593
subject1,normal,1,1733143166108,5.19553,-5.84789,-9.64748,-0.06281,-0.13282,0.38070
subject1,normal,1,1733143166156,-7.31473,2.99721,-7.96392,-0.03290,0.01200,0.31006
subject1,normal,1,1733143166207,6.57948,-3.94623,4.77077,0.03070,0.09276,0.17201
subject1,normal,1,1733143166259,-4.40021,10.55685,-2.24476,0.02609,0.05285,0.08292
subject1,normal,1,1733143166301,7.01515,4.28549,4.01536,0.02713,-0.00059,0.03282
subject1,normal,1,1733143166348,-9.71901,9.11914,-1.64784,0.02368,-0.00165,-0.02956
subject1,normal,1,1733143166396,-3.14131,-5.62589,2.31977,0.04903,-0.00578,-0.03509
subject1,normal,1,1733143166448,0.51896,-8.99430,1.19248,0.03437,0.01874,-0.03833
subject1,normal,1,1733143166497,-3.21691,-5.10502,-0.17913,0.03331,0.03679,-0.02709
subject1,normal,1,1733143166546,-2.46419,-1.66354,0.08413,0.02562,0.01439,-0.01429
subject1,normal,1,1733143166595,-1.81664,2.10718,-0.92770,0.01748,0.00284,-0.00628
subject1,normal,1,1733143166660,4.81431,-13.69817,0.02762,0.01940,-0.00154,0.01061
subject1,normal,1,1733143166709,3.24398,-13.16118,0.02903,0.00935,-0.01752,0.01456
subject1,normal,1,1733143166757,4.76757,-12.34765,0.66482,0.01309,-0.01343,0.01526
subject1,normal,1,1733143166807,1.86505,-10.54283,-0.95829,0.01021,-0.01912,0.01446
subject1,normal,1,1733143166862,-1.06082,4.66789,-2.80911,0.00695,-0.01580,-0.01233
subject1,normal,1,1733143166914,1.50313,3.29576,3.28934,-0.00189,-0.02226,0.00637
subject1,normal,1,1733143166963,2.90028,-1.33898,-2.61462,0.01300,0.00750,0.00034
subject1,normal,1,1733143167013,2.14272,1.52261,-0.90636,0.00828,0.00123,0.00533
subject1,normal,1,1733143167063,0.27682,-5.55824,-2.63685,0.01514,0.00554,-0.00726
subject1,normal,1,1733143167108,-4.33257,0.53035,-5.53702,0.00507,0.00489,-0.01600
subject1,normal,1,1733143167163,-6.63795,8.65701,-4.79205,0.00221,0.02867,-0.01862
subject1,normal,1,1733143167212,3.72397,-2.75169,-5.05769,-0.00125,0.00764,0.00683
subject1,normal,1,1733143167262,-7.82011,-4.50015,-2.39465,-0.00814,-0.04222,0.02684
subject1,normal,1,1733143167309,-7.66880,-4.36904,-6.15865,-0.04594,-0.16688,0.14338
subject1,normal,1,1733143167360,-0.95005,-0.77315,-6.62732,-0.07966,-0.24164,0.28457
subject1,normal,1,1733143167411,-3.85928,3.36580,-11.24522,-0.07627,-0.18373,0.36739
subject1,normal,1,1733143167463,-1.79934,-0.54948,-0.09548,-0.04168,-0.10362,0.36658
subject1,normal,1,1733143167510,5.54472,-0.71812,12.04583,0.02144,0.04488,0.23380
subject1,normal,1,1733143167559,-0.71234,9.71964,5.93458,0.01830,0.08736,0.13158
subject1,normal,1,1733143167607,0.78070,-6.02702,1.58383,0.00118,0.04333,0.03710
subject1,normal,1,1733143167655,-0.93734,-4.31387,-7.17503,-0.01411,0.00269,-0.01972
subject1,normal,1,1733143167699,-4.98670,8.29132,0.73144,0.00556,0.00691,-0.05160
subject1,normal,1,1733143167746,-10.83802,-1.39472,1.75886,0.01670,0.02161,-0.05034
subject1,normal,1,1733143167798,-2.26670,3.40811,-6.39336,0.00441,0.04342,-0.04903
subject1,normal,1,1733143167848,-5.24402,2.46937,-0.31955,0.00941,0.02945,-0.02962
subject1,normal,1,1733143167898,7.49407,6.68709,6.90619,0.01078,0.00162,-0.00928
subject1,normal,1,1733143167941,12.85561,-7.55892,6.22096,-0.01607,0.00912,-0.00419
subject1,normal,1,1733143167985,-1.79270,6.28708,-4.67188,-0.04223,0.02010,-0.01969
subject1,normal,1,1733143168038,0.44266,3.36871,1.60263,-0.02007,-0.00319,-0.00365
subject1,normal,1,1733143168089,5.49384,-7.52973,1.23864,-0.03566,0.00489,0.00620
subject1,normal,1,1733143168138,1.63009,-1.86903,-4.41526,-0.02438,0.00089,-0.00856
subject1,normal,1,1733143168180,5.33650,-2.10562,-1.68159,-0.02325,0.01735,-0.00283
subject1,normal,1,1733143168231,-6.72476,9.48402,-4.34756,-0.01927,0.00950,-0.00580
subject1,normal,1,1733143168282,6.33469,12.53421,2.87955,-0.02125,-0.01296,0.00419
subject1,normal,1,1733143168332,-10.44944,8.53451,-13.28652,-0.00982,0.01891,-0.01489
subject1,normal,1,1733143168382,-12.84493,-8.98221,-6.39765,-0.01359,0.02588,-0.01746
subject1,normal,1,1733143168432,3.12797,-3.24032,7.77133,-0.01119,0.00172,-0.01049
subject1,normal,1,1733143168484,-13.36045,8.70721,-13.75299,0.00483,0.00858,-0.00332
subject1,normal,1,1733143168534,-11.63377,0.65872,-4.77469,-0.00992,-0.01079,0.00027
subject1,normal,1,1733143168584,-6.35145,-4.57459,3.13293,-0.02049,0.01297,-0.00930
subject1,normal,1,1733143168634,9.40227,-7.18040,2.57471,-0.01230,0.02853,-0.02541
subject1,normal,1,1733143168682,8.87116,-0.23842,-1.23959,-0.01456,0.00893,-0.00925
subject1,normal,1,1733143168730,10.17321,-0.47894,5.32131,-0.03135,0.00958,-0.00651
subject1,normal,1,1733143168783,7.77809,1.94816,10.49803,-0.03719,0.05953,-0.02079
subject1,normal,1,1733143168833,-12.75212,0.38298,7.12383,-0.00707,0.23985,-0.20505
subject1,normal,1,1733143168883,-6.76696,12.23971,2.24216,0.02395,0.27021,-0.36059
subject1,normal,1,1733143168933,6.22488,11.20494,4.08061,0.06286,0.28601,-0.45936
subject1,normal,2,1733143184832,1.63995,7.07776,9.67130,-0.00771,-0.00392,0.00567
subject1,normal,2,1733143184883,-0.52175,5.88170,-4.67350,-0.01458,-0.01376,0.02793
subject1,normal,2,1733143184927,-5.94845,1.05038,-1.65928,0.00213,-0.10334,0.16131
subject1,normal,2,1733143184978,-4.30633,6.80969,-2.44622,0.01464,-0.16590,0.27977
subject1,normal,2,1733143185025,1.74246,-4.53940,-13.10093,0.00604,-0.17250,0.38914
subject1,normal,2,1733143185078,-1.21272,0.05398,-16.35539,-0.00344,-0.15902,0.49982
subject1,normal,2,1733143185127,0.65961,-5.13638,-13.12670,0.02546,-0.01457,0.47346
subject1,normal,2,1733143185178,-1.28582,5.55057,7.28617,0.06874,0.10417,0.33728
subject1,normal,2,1733143185226,1.89574,1.85514,-0.92390,0.05786,0.12205,0.15690
subject1,normal,2,1733143185276,-5.98085,3.52619,11.08874,0.02092,0.11197,0.02499
subject1,normal,2,1733143185329,3.49492,-3.24554,-2.31278,-0.00234,0.00333,-0.00398
subject1,normal,2,1733143185378,9.56921,-0.32470,-5.14093,-0.05001,-0.01939,0.00779
subject1,normal,2,1733143185421,6.63961,4.53848,7.90633,-0.05377,-0.05032,0.02435
subject1,normal,2,1733143185472,5.33461,-5.00630,-0.35033,-0.07434,-0.00413,0.00319
subject1,normal,2,1733143185520,8.28023,-4.79535,-2.86182,-0.06508,-0.00955,-0.00176
subject1,normal,2,1733143185570,13.88348,-9.95436,-2.12160,-0.04060,-0.01985,0.00830
subject1,normal,2,1733143185621,1.68894,-0.79053,-2.41111,-0.04565,0.00274,-0.00669
subject1,normal,2,1733143185670,8.60105,7.72801,-1.41258,-0.02927,0.01522,0.00362
subject1,normal,2,1733143185721,4.37685,2.88116,7.46867,-0.02137,0.01369,-0.00240
subject1,normal,2,1733143185769,9.93833,-2.85684,-5.47419,-0.00475,0.01708,0.00173
subject1,normal,2,1733143185829,3.15513,3.52654,3.67481,0.00137,0.00708,-0.00458
subject1,normal,2,1733143185878,5.71906,1.80991,-4.09075,0.00048,-0.01435,-0.00219
subject1,normal,2,1733143185924,1.58657,2.73874,-0.15174,-0.00028,-0.10415,0.07319
subject1,normal,2,1733143185975,-0.68057,0.17800,-3.68869,-0.01107,-0.13185,0.21477
subject1,normal,2,1733143186024,3.00076,4.39799,-11.33950,-0.03181,-0.14327,0.30456
subject1,normal,2,1733143186075,7.15454,-0.08784,-12.22655,0.00760,-0.14749,0.37912
subject1,normal,2,1733143186126,7.58173,-1.27244,-1.45115,0.01472,-0.03431,0.32672
subject1,normal,2,1733143186172,4.80382,3.28596,0.66105,0.01217,0.06263,0.26446
subject1,normal,2,1733143186225,8.95693,11.12572,3.01271,-0.00226,0.10612,0.09351
subject1,normal,2,1733143186271,1.81268,2.92549,1.86445,0.00660,0.06627,0.05713
subject1,normal,2,1733143186327,-4.68528,4.12863,3.83117,0.02648,0.04490,0.00306
subject1,normal,2,1733143186372,0.21748,1.75201,7.07701,0.05741,0.01792,-0.01246
subject1,normal,2,1733143186421,2.51147,-0.05582,-4.12940,0.05795,-0.00523,0.00732
subject1,normal,2,1733143186468,-1.81092,-0.76748,-7.65290,0.04292,-0.01388,0.02624
subject1,normal,2,1733143186523,-4.30477,-0.19359,1.31840,0.05102,-0.02737,0.00410
subject1,normal,2,1733143186567,-3.99825,0.80473,7.68541,0.04996,-0.01114,-0.01851
subject1,normal,2,1733143186613,1.43646,5.15209,3.07048,0.03316,-0.00121,-0.00863
subject1,normal,2,1733143186662,-3.40647,2.65502,-8.62656,-0.00237,0.01571,0.01639
subject1,normal,2,1733143186711,-2.10535,-1.77174,1.01256,0.00046,-0.00369,0.00389
subject1,normal,2,1733143186762,0.98829,4.54102,1.55628,0.00389,-0.01801,0.01201
subject1,normal,2,1733143186812,-0.60381,5.40613,-7.63807,-0.03048,-0.07862,0.09618
subject1,normal,2,1733143186862,-5.46779,6.35109,-4.38263,-0.02069,-0.11260,0.18140
subject1,normal,2,1733143186909,12.67520,1.10557,-8.70274,-0.02010,-0.15971,0.30305
subject1,normal,2,1733143186958,3.55991,-3.36373,-18.33104,-0.03612,-0.15120,0.39851
subject1,normal,2,1733143187003,-1.35580,2.08476,0.61687,-0.03000,-0.14576,0.42371
subject1,normal,2,1733143187052,0.95452,-6.31645,-10.01466,0.00503,-0.13071,0.50604
subject1,normal,2,1733143187100,1.05119,-1.00136,-10.27950,0.00802,-0.06058,0.49005
subject1,normal,2,1733143187153,4.51768,1.85807,-6.26160,-0.00483,0.03734,0.36075
subject1,normal,2,1733143187201,0.68440,0.47059,1.76367,0.00016,0.12666,0.17734
subject1,normal,2,1733143187251,1.90831,-4.62872,-1.93617,0.02711,0.09755,0.06921
subject1,normal,2,1733143187300,-2.79487,2.17758,-5.61312,0.03492,0.03988,0.01808
subject1,normal,2,1733143187352,-2.77356,3.18379,-3.97443,0.03717,0.02347,0.00654
subject1,normal,2,1733143187396,-5.88622,2.51987,2.77331,0.03172,0.00961,-0.00058
subject1,normal,2,1733143187450,-7.64944,3.12444,8.13432,0.02266,-0.00144,0.00060
subject1,normal,2,1733143187495,-1.30482,4.08896,9.24860,0.01143,0.00243,-0.00836
subject1,normal,2,1733143187544,3.31962,-5.16044,0.08682,0.00347,-0.00305,-0.00111
subject1,normal,2,1733143187596,0.08323,0.33022,-4.55674,0.00625,-0.00121,0.00759
subject1,normal,2,1733143187646,-0.98583,1.82983,-3.99414,-0.01003,0.00008,0.02212
subject1,normal,2,1733143187694,-3.75991,-1.07692,0.06704,-0.00554,-0.00276,0.00895
subject1,normal,2,1733143187743,-1.74557,1.03689,8.13253,-0.00091,0.00389,-0.00886
subject1,normal,2,1733143187798,2.78427,-2.17172,-2.76592,0.00884,0.00531,-0.00069
subject1,normal,2,1733143187841,2.09049,-0.04118,-4.73796,-0.00521,0.01048,0.02159
subject1,normal,2,1733143187893,-6.39175,-1.55296,3.47770,-0.00533,-0.01200,0.00452
subject1,normal,2,1733143187942,-0.95979,0.78411,5.06297,-0.00171,-0.00809,-0.00220
subject1,normal,2,1733143187988,4.69904,-3.02044,-2.40155,-0.00142,0.00117,0.01176
subject1,normal,2,1733143188035,-4.84952,0.02249,-5.30381,-0.00943,0.00596,0.01306
subject1,normal,2,1733143188079,-2.03583,0.74696,6.51840,-0.00471,0.01906,-0.01395
subject1,normal,2,1733143188131,1.75502,1.74572,-0.54842,-0.00243,0.00961,0.01239
subject1,normal,2,1733143188181,-5.06498,-2.54996,2.31891,-0.00359,-0.00074,0.00408
subject1,normal,2,1733143188233,-1.58005,3.02991,0.32413,-0.00396,-0.00995,0.01210
subject1,normal,2,1733143188287,6.35241,0.61385,-3.72850,-0.02250,-0.01188,0.01901
subject1,normal,2,1733143188332,3.45100,2.79983,3.41453,-0.04033,0.00273,0.00285
subject1,normal,2,1733143188387,2.94271,2.26940,-1.14288,-0.04145,0.00678,0.00634
subject1,normal,2,1733143188436,8.94247,0.31525,-0.31819,-0.03833,0.00638,0.00725
subject1,normal,2,1733143188481,7.08653,2.09345,-6.29843,-0.02236,-0.00657,0.01606
subject1,normal,2,1733143188530,1.93531,2.67317,-7.00686,-0.01973,-0.00505,0.01876
subject1,normal,2,1733143188581,1.06255,2.43611,-8.46736,-0.01486,-0.00186,0.01256
subject1,normal,2,1733143188629,3.92154,0.33818,-8.70896,-0.00737,-0.00014,0.00832
subject1,normal,2,1733143188675,8.04869,-4.04748,0.99906,-0.00166,0.00361,0.00545
subject1,normal,2,1733143188723,7.46965,2.79068,1.10150,0.00485,-0.00658,0.01645
subject1,normal,2,1733143188774,6.03804,-2.57368,1.82950,0.00432,-0.01709,0.00200
subject1,normal,2,1733143188818,1.53797,1.02772,3.15925,-0.01267,0.00850,0.01894
subject1,normal,2,1733143188871,3.82574,-0.32523,-3.65311,0.00957,-0.00438,0.00554
subject1,normal,2,1733143188925,-4.13201,0.41425,4.23715,0.01496,0.01851,0.00633
subject1,normal,2,1733143188974,2.52322,2.56970,-9.26606,0.01709,0.00849,0.01561
subject1,normal,2,1733143189017,3.84776,-1.88587,5.51367,0.04265,0.01086,-0.00205
subject1,normal,2,1733143189065,-3.40567,5.84642,-2.81403,0.02726,-0.00139,0.00952
subject1,normal,2,1733143189114,8.04843,-2.22345,0.36910,0.02334,-0.00565,0.00651
subject1,normal,2,1733143189163,-4.22428,0.25191,-2.14107,0.01468,-0.01706,0.01511
subject1,normal,2,1733143189211,3.82156,-8.03502,1.30045,0.01415,-0.00345,0.00731
subject1,normal,2,1733143189262,-3.25088,5.57258,-0.74951,0.00020,0.00393,0.01314
subject1,normal,2,1733143189312,1.34130,-0.46861,4.22255,0.01486,-0.03549,0.00881
subject1,normal,2,1733143189360,0.74066,-1.17225,-0.39302,0.00495,-0.00843,0.01654
subject1,normal,2,1733143189411,4.66313,-4.76855,0.80744,0.01746,-0.01475,0.00395
subject1,normal,2,1733143189454,-2.73346,3.28804,-3.68523,-0.01879,-0.01177,0.01338
subject1,normal,2,1733143189503,12.38957,-5.95076,-4.31472,-0.02684,0.00179,0.00095
subject1,normal,2,1733143189551,2.01449,0.25245,-0.86235,-0.04461,-0.00433,0.01082
subject1,normal,2,1733143189603,-4.35677,-3.13851,0.84021,-0.00197,-0.02425,0.01501
subject1,normal,2,1733143189671,-0.28771,1.95525,-0.69960,0.01376,-0.03884,0.04964
subject1,normal,2,1733143189718,-4.67480,2.10720,-5.74710,0.00800,-0.08402,0.14774
subject1,normal,2,1733143189768,-0.60900,1.58955,-3.11665,0.03334,-0.09390,0.18653
subject1,normal,2,1733143189817,8.71944,-6.25257,-3.99081,0.02369,0.01982,0.14171
subject1,normal,2,1733143189866,-5.76292,0.73424,6.83821,0.00809,0.06078,0.04102
subject1,normal,2,1733143189918,-1.74775,-2.87863,-5.73843,-0.00623,0.03046,0.02734
subject1,normal,2,1733143189968,-5.37089,3.02451,8.68196,-0.00888,0.02026,-0.01400
subject1,normal,2,1733143190017,-9.20927,5.17168,2.96865,-0.00996,-0.01135,0.01942
subject1,normal,2,1733143190066,-10.30313,7.01895,1.44481,-0.02277,-0.04720,0.03013
subject1,normal,2,1733143190115,-8.86606,2.71128,-0.84516,-0.00249,-0.08015,0.07082
subject1,normal,2,1733143190169,-2.59618,1.72191,-2.44570,0.02104,-0.12773,0.12791
subject1,normal,2,1733143190215,0.92407,-3.38318,-1.59425,0.03927,-0.13309,0.23386
subject1,normal,2,1733143190266,0.37343,-5.34215,-3.67019,0.05411,-0.11479,0.30834
subject1,normal,2,1733143190320,-0.91516,-2.29251,6.02028,0.04977,-0.05175,0.28074
subject1,normal,2,1733143190380,0.52948,-1.26264,6.89137,0.00396,0.04926,0.20633
subject1,normal,2,1733143190425,-4.34492,-1.09762,-3.29676,-0.01728,0.08615,0.10799
subject1,normal,2,1733143190477,-11.34855,3.88714,-0.14430,-0.03095,0.02950,0.08050
subject1,normal,2,1733143190524,-8.80929,2.25913,0.18509,0.01152,-0.07992,0.11187
subject1,normal,2,1733143190576,-5.09289,-0.63764,-3.60941,0.03549,-0.17130,0.18552
subject1,normal,2,1733143190623,-6.96901,-0.04416,-9.51504,0.01222,-0.18760,0.30807
subject1,normal,2,1733143190674,-5.73684,0.65241,-7.80473,0.01214,-0.15629,0.38251
subject1,normal,2,1733143190724,-10.89902,12.53578,-8.33542,0.05561,-0.15170,0.44493
subject1,normal,2,1733143190776,-6.41919,-4.81058,-6.03909,0.00729,-0.12459,0.53665
subject1,normal,2,1733143190823,-2.60069,0.13359,-7.77294,0.04805,-0.12932,0.59849
subject1,normal,2,1733143190867,-6.02752,6.62421,-23.79178,0.08378,-0.17885,0.67273
subject1,normal,2,1733143190920,-13.34470,-1.19916,-13.06599,0.07114,-0.17101,0.74156
subject1,normal,2,1733143190972,-2.72082,3.64373,-1.12943,0.09728,-0.15378,0.75735
subject1,normal,2,1733143191017,-10.02088,0.52596,-7.94773,0.08009,-0.14903,0.86289
subject1,normal,2,1733143191067,-3.13718,-3.56851,-12.76160,0.06165,-0.17553,0.98213
subject1,normal,2,1733143191118,-8.64787,-9.16748,-3.33655,0.12756,-0.19422,1.01015
subject1,normal,2,1733143191170,-5.95556,-4.15390,-5.94384,0.11695,-0.20975,1.11310
subject1,normal,2,1733143191216,-12.53527,-4.85239,-13.65674,0.11036,-0.21255,1.20868
subject1,normal,2,1733143191271,-6.25447,5.72822,-14.06604,0.12260,-0.20074,1.25870
subject1,normal,2,1733143191323,-9.28399,0.65099,-12.88263,0.18578,-0.20121,1.32081
subject1,normal,2,1733143191368,-0.38432,2.54647,-15.62549,0.19631,-0.21888,1.37260
subject1,normal,2,1733143191427,-12.43132,-3.79415,-9.86487,0.22110,-0.22988,1.43732
subject1,normal,2,1733143191472,-4.73964,5.82940,-7.03690,0.25906,-0.19426,1.45211
subject1,normal,2,1733143191524,-8.67194,-4.01188,-7.00625,0.17570,-0.08839,1.33608
subject1,normal,2,1733143191572,-4.73463,-4.79600,2.95250,0.03419,0.01814,1.16572
subject1,normal,2,1733143191625,-6.53441,0.14428,0.35052,-0.02482,0.05053,0.99558
subject1,normal,2,1733143191670,-1.02250,1.73012,-2.56041,0.03565,0.01899,0.90611
subject1,normal,2,1733143191711,-3.89241,-4.05412,0.88788,0.05884,-0.00290,0.83246
subject1,normal,2,1733143191759,-3.70950,-0.42408,-3.33136,0.13806,-0.04572,0.71794
subject1,normal,2,1733143191808,-1.47683,4.43381,7.99407,0.17198,-0.01051,0.55102
